Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-12-31,-0.473836,51.755599,,5.7,2017-12-31,500,500,500,Housing led development with mixed use replacement college and new Public Sector Quarter,Dacorum Borough Council,http://opendatacommunities.org/id/district-council/dacorum,owned by a public authority,2017-03-17,full planning permission,http://www.dacorum.gov.uk/brownfield-land-register,permissioned,,West Herts College site and Civic Zone Marlowes,https://goo.gl/,BLR/001
yes,,2017-12-31,-0.467756,51.750736,,11.71,2017-12-31,400,400,400,Previous permission expired. Housing led development with mixed use replacement hospital new 2 form entry primary school,Dacorum Borough Council,http://opendatacommunities.org/id/district-council/dacorum,owned by a public authority,,,http://www.dacorum.gov.uk/brownfield-land-register,not permissioned,,Hemel Hempstead Hospital site Hillfield Road,https://goo.gl/,BLR/002
yes,,2017-12-31,-0.468341,51.748891,,3,2017-12-31,75,75,75,Housing led development with mixed used B1 business,Dacorum Borough Council,http://opendatacommunities.org/id/district-council/dacorum,mixed ownership,,,,not permissioned,,Paradise/Wood Lane Hemel Hempstead,https://goo.gl/,BLR/003
yes,,2017-12-31,-0.488751,51.742411,,4.32,2017-12-31,140,140,140,Housing led development with mixed used transport interchange multi-story car park,Dacorum Borough Council,http://opendatacommunities.org/id/district-council/dacorum,mixed ownership,,,,not permissioned,,Hemel Hempstead Station Gateway Station Road,https://goo.gl/,BLR/004
yes,,2017-12-31,-0.579269,51.765696,,0.63,2017-12-31,30,30,30,Housing led development with mixed used food store,Dacorum Borough Council,http://opendatacommunities.org/id/district-council/dacorum,not owned by a public authority,,,http://www.dacorum.gov.uk/brownfield-land-register,not permissioned,,Gossoms End / Billet Lane Berkhamsted,https://goo.gl/,BLR/005
yes,,2017-12-31,-0.564729,51.759486,,0.4,2017-12-31,23,23,23,Housing led development with mixed use replacement Civic Centre,Dacorum Borough Council,http://opendatacommunities.org/id/district-council/dacorum,owned by a public authority,,,http://www.dacorum.gov.uk/brownfield-land-register,not permissioned,,Berkhamsted Civic Centre and land to rear of High Street Berkhamsted,https://goo.gl/,BLR/006
yes,,2017-12-31,-0.473184,51.752605,,0.5,2017-12-31,5,5,5,Housing led development with mixed use for leisure food and offices,Dacorum Borough Council,http://opendatacommunities.org/id/district-council/dacorum,owned by a public authority,,,,not permissioned,,Market Square Hemel Hempstead,https://goo.gl/,BLR/007
yes,,2017-12-31,-0.456081,51.732032,,0.32,2017-12-31,10,10,10,Housing led development,Dacorum Borough Council,http://opendatacommunities.org/id/district-council/dacorum,not owned by a public authority,,,,not permissioned,,Land rear of 186-202 Belswains Lane,https://goo.gl/,BLR/008
yes,,2017-12-31,-0.480212,51.740916,,4.32,2017-12-31,350,350,350,Awaiting decision. Housing led development,Dacorum Borough Council,http://opendatacommunities.org/id/district-council/dacorum,not owned by a public authority,,,http://www.dacorum.gov.uk/brownfield-land-register,not permissioned,,National Grid land 339-353 London Road Hemel Hempstead,https://goo.gl/,BLR/009
yes,,2017-12-31,-0.465289,51.738492,,1,2017-12-31,30,30,30,Housing led development,Dacorum Borough Council,http://opendatacommunities.org/id/district-council/dacorum,not owned by a public authority,2016-04-12,full planning permission,http://www.dacorum.gov.uk/brownfield-land-register,permissioned,,Ebberns Road Hemel Hempstead,https://goo.gl/,BLR/010
