Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-12-15,-0.201087,51.800701,,9.09,2017-12-15,850,850,850,,Welwyn Hatfield Borough Council,http://opendatacommunities.org/id/district-council/welwyn-hatfield,not owned by a public authority,2017-08-18,outline planning permission,,permissioned,,Welwyn Garden City - Broadwater Road West SPD Site (North),http://www.welhat.gov.uk/map?getmap=true&scale=5000&location=524150.149902344^212847.925292969&layersidentifier=74d2efc25f844257adb95fa251a8692e&menuconfig=Live,WGC104b
,,2017-12-15,-0.203185,51.799349,,2.07,2017-12-15,171,171,171,,Welwyn Hatfield Borough Council,http://opendatacommunities.org/id/district-council/welwyn-hatfield,not owned by a public authority,,,,Not permissioned,,Welwyn Garden City - Broadwater Road West SPD Site (West),http://www.welhat.gov.uk/map?getmap=true&scale=2500&location=523981.846191406^212683.924804688&layersidentifier=05292fc5fe42439f86024e5469b9ed2d&menuconfig=Live,WGC104c
yes,,2017-12-15,-0.186303,51.782724,,4.92,2017-12-15,163,163,163,,Welwyn Hatfield Borough Council,http://opendatacommunities.org/id/district-council/welwyn-hatfield,not owned by a public authority,2016-02-15,reserved matters approval,,permissioned,,"Welwyn Garden City - Former QEII Hospital, Howlands",http://www.welhat.gov.uk/map?getmap=true&scale=2500&location=525215.892089844^210892.827636719&layersidentifier=fd85754ac9224bd1810113f5c2306c8a&menuconfig=Live,WGC120a
yes,,2017-12-15,-0.19958,51.806137,,1.2,2017-12-15,125,125,125,,Welwyn Hatfield Borough Council,http://opendatacommunities.org/id/district-council/welwyn-hatfield,not owned by a public authority,2016-12-16,reserved matters approval,,permissioned,,"Welwyn Garden City - Xerox Campus, Bessemer Road (New build - West, Blocks X2 and X3)",http://www.welhat.gov.uk/map?getmap=true&scale=1250&location=524223.416015625^213477.096679688&layersidentifier=812f7789c1874fbe942ce44d2ad7d0d0&menuconfig=Live?,WGC135e
yes,,2017-12-15,-0.191128,51.81035,,2.19,2017-12-15,110,110,110,,Welwyn Hatfield Borough Council,http://opendatacommunities.org/id/district-council/welwyn-hatfield,not owned by a public authority,,,,Not permissioned,,"Welwyn Garden City - Ratcliff Tail Lift Site, Bessemer Road",http://www.welhat.gov.uk/map?getmap=true&scale=1250&location=524806.500488281^213966.249511719&layersidentifier=a02f29fad5424163be58c996cba74e66&menuconfig=Live?,WGC109
yes,,2017-12-15,-0.196909,51.805799,,1.25,2017-12-15,110,110,110,,Welwyn Hatfield Borough Council,http://opendatacommunities.org/id/district-council/welwyn-hatfield,not owned by a public authority,2016-12-16,reserved matters approval,,permissioned,,"Welwyn Garden City - Xerox Campus, Bessemer Road (New build - East, Blocks X1 and X4)",http://www.welhat.gov.uk/map?getmap=true&scale=1250&location=524438.274902344^213443.649902344&layersidentifier=5b88f43fbce445c98bcb50e7ec8aa677&menuconfig=Live,WGC135d
yes,,2017-12-15,-0.197862,51.806272,,1.51,2017-12-15,105,105,105,105 dwellings already completed as of 31 March 2017 (Total site capacity therefore 210),Welwyn Hatfield Borough Council,http://opendatacommunities.org/id/district-council/welwyn-hatfield,not owned by a public authority,2015-07-09,Other,,permissioned,,"Welwyn Garden City - Xerox Campus, Bessemer Road (Bus/Entp/Devt Centre - Prior approval)",http://www.welhat.gov.uk/map?getmap=true&scale=1250&location=524344.780761719^213483.504394531&layersidentifier=f3a8e153a84e449d82cad0859ff02735&menuconfig=Live,WGC135a
,,2017-12-15,-0.2056,51.802839,,1.42,2017-12-15,100,100,100,"The majority of the site is owned by a public authority, but parts are privately owned.",Welwyn Hatfield Borough Council,http://opendatacommunities.org/id/district-council/welwyn-hatfield,mixed ownership,,,,Not permissioned,,Welwyn Garden City - Town Centre North SPD Site,http://www.welhat.gov.uk/map?getmap=true&scale=1250&location=523815.785644531^213104.564453125&layersidentifier=0bc9e26dc8604233843af4ea0c0221f7&menuconfig=Live,WGC123
yes,,2017-12-15,-0.234075,51.748552,,1.85,2017-12-15,87,87,87,,Welwyn Hatfield Borough Council,http://opendatacommunities.org/id/district-council/welwyn-hatfield,owned by a public authority,,,,Not permissioned,,Hatfield - Highview (Hilltop) SPD Site,http://www.welhat.gov.uk/map?getmap=true&scale=1250&location=521998.476074219^207011.575195313&layersidentifier=1e3316a76dc2431d85c2f1ff8716fdf8&menuconfig=Live,Hat102
yes,,2017-12-15,-0.223975,51.820221,,5.92,2017-12-15,68,68,68,37 dwellings already completed as of 31 March 2017 (Total site capacity therefore 104),Welwyn Hatfield Borough Council,http://opendatacommunities.org/id/district-council/welwyn-hatfield,not owned by a public authority,2014-10-14,reserved matters approval,,permissioned,,Welwyn - The Frythe (Phase 4 - West),http://www.welhat.gov.uk/map?getmap=true&scale=2500&location=522530.536621094^214996.601074219&layersidentifier=2102a57e06f84e9da22b9f2ed853484d&menuconfig=Live,Wel007d
