Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-12-15,-2.17781,53.6531,,1.53,2020-12-17,85,85,85,"2019/0341 full planning applicationgranted for 85 units in November 2020. Local Plan Submission version proposes to allocate the site (H65) for 49 dwellings.. Demolition of existing building and erection of 37 no. dwellings and 48 apartments for the over 55s, with associated works.",Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,2020-11-02,full planning permission,https://publicaccess.rossendale.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=MJLQHI00DT00L,permissioned,"ALBERT MILL, WHITWORTH",ROSBS001,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
yes,,2017-12-15,-2.19613,53.7044,,0.42,2020-12-17,22,22,22,"2018/0414 outline planning application approved for 22 dwellings. Local Plan Submission version proposes to allocate the site (H21) for 13 dwellings.. Outline Application (including access, appearance, layout and scale): Residential development of 22 terraced properties.",Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,2019-11-22,outline planning permission,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PD1WOGNDINT00,permissioned,"REED STREET, BACUP",ROSBS007,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
,,2017-12-15,-2.23197,53.6923,,0.15,2020-12-17,9,9,9,2015/0030 - outline approval has expired. Local Plan Submission version proposes to allocate the site (H36) for 9 dwellings. 2018/0476 - Variation of cond. 2 of 2015/0030 planning permission (to re-position 4 of the 9 houses previously permitted) (Application Withdrawn). Demolition of existing workshop/garage and construction of 9 dwellings with access from Four Lane Ends Road,Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NIUF3UND02K00,not permissioned,"HARE AND HOUNDS GARAGE, STACKSTEADS",ROSBS009,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
,,2017-12-15,-2.22431,53.6914,,0.04,2020-12-17,7,7,7,Planning permission 2015/0261 for the conversion of the public house and two shops to 7 flats has expired in November 2018. Local Plan Submission version proposes to allocate the site (H24) for 7 dwellings.. Conversion of public house and two retail units to 7 Apartments,Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NQGNCUNDM2Y00,not permissioned,"FMR COMMERCIAL HOTEL, STACKSTEADS",ROSBS011,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
,,2017-12-15,-2.32463,53.7062,,0.06,2020-12-17,6,6,6,2016/0001 planning permission for the conversion of first floor into 6 no. flats expired in March 2019. Conversion of first floor into 6 no. residential flats.,Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O0H4WBND02K00,not permissioned,"14 DEARDENGATE, HASLINGDEN",ROSBS012,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
,,2017-12-15,-2.28612,53.7399,,0.44,2020-12-17,10,10,10,Part of the proposed allocation site H13 in the Local Plan Submission version. 2011/0457 permissioned.. Erection of ten houses including new access and car parking (amended plans),Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,2013-03-11,full planning permission,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZXANDJV936,permissioned,LOVECLOUGH WORKING MENS CLUB,ROSBS013,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
,,2017-12-15,-2.236242,53.690626,,0.84,2020-12-17,22,22,22,Identified as a potential allocation but no planning history.. Local Plan Submission version proposes to allocate for 22 dwellings (Site H35),Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,,,,not permissioned,"SHADLOCK SKIP, STACKSTEADS",ROSBS017,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
yes,,2017-12-15,-2.32278,53.7024,,0.13,2020-12-17,8,8,8,"2017/0221 - Section 73 application to vary conditions 4 (construction method statement) and 5 (off-site highway works) pursuant to Planning Approval 2016/0320 granted. Police station has been demolished. Local Plan submission version proposes to allocate the site (H45) for 8 dwellings.. Demolition of existing police station and erection of 8 No. dwellings, and construction of access, car parking, landscaping and associated works.",Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,2016-10-03,full planning permission,https://publicaccess.rossendale.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=MJLQFS00DT02X,permissioned,FMR HASLINGDEN POLICE STATION,ROSBS019,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
,,2017-12-15,-2.18283,53.6919,,0.07,2020-12-17,4,4,4,2006/393 (Reserved Matters) ; 2006/0189.. Erection of 4 dwellings,Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,2006-11-30,reserved matters approval,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZWVNDJV796,permissioned,"LAND OFF LEES ST, BRITANNIA",ROSBS020,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
,,2017-12-15,-2.3284,53.7062,,0.04,2020-12-17,8,8,8,Outline permission (2012/0096) expired. Local Plan Submission version proposes to allocate the site (H46) for 8 dwellings.. Conversion from retail shop and warehouse to 8 no. dwellings,Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZXANDJV096,not permissioned,"1 LABURNUM STREET, HASLINGDEN",ROSBS022,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
