Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2016-11-07,-1.608223,53.813325,,1.12,2016-11-07,64,64,64,Demolition of existing industrial & manufacturing units and erection of 64 new residential dwellings (revised layout).,Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,not owned by a public authority,2016-09-23,full planning permission,,permissioned,,Canal Wharf Wyther Lane LS5,https://leedscc.maps.arcgis.com/apps/webappviewer/index.html?id=612532561dc547fa93e683a5fca73079&find=SHL00278,SHL00278
yes,,2016-11-07,-1.625031,53.825755,,17.82,2016-11-07,1385,1385,1385,"Extension of Time period permission for application 24/96/05/OT for mixed use development comprising residential, offices, leisure, hotel, retail & bar/restaurants including access, site remediation, construction of bridges and river works, car parking and landscaping",Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,not owned by a public authority,2014-04-04,other,,permissioned,,"Kirkstall Forge Abbey Road Kirkstall Leeds Kirkstall Forge, Abbey Road, Kirkstall, LS5 3NF",https://leedscc.maps.arcgis.com/apps/webappviewer/index.html?id=612532561dc547fa93e683a5fca73079&find=SHL00279,SHL00279
yes,,2016-11-07,-1.646449,53.810072,,1.99,2016-11-07,133,133,133,,Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,not owned by a public authority,,,,not permissioned,,Westfield Mill Broad Lane LS13,https://leedscc.maps.arcgis.com/apps/webappviewer/index.html?id=612532561dc547fa93e683a5fca73079&find=SHL00280,SHL00280
yes,,2016-11-07,-1.590897,53.777207,,5.34,2016-11-07,85,85,85,Reserved Matters application for 154 dwellings,Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,not owned by a public authority,2014-09-19,reserved matters approval,,permissioned,,"Royds Lane, Wortley, LS12",https://leedscc.maps.arcgis.com/apps/webappviewer/index.html?id=612532561dc547fa93e683a5fca73079&find=SHL00281,SHL00281
yes,,2016-11-07,-1.593605,53.790644,,1.42,2016-11-07,7,7,7,"Demolition of existing buildings. Construction of 36No. dwellings, conversion of existing school building to create 13No dwellings; laying out of access roads and other associated works",Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,not owned by a public authority,2014-11-20,full planning permission,,permissioned,,Ashley Road LS12,https://leedscc.maps.arcgis.com/apps/webappviewer/index.html?id=612532561dc547fa93e683a5fca73079&find=SHL00282,SHL00282
yes,,2016-11-07,-1.57375,53.826734,,0.51,2016-11-07,9,9,9,,Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,not owned by a public authority,,,,not permissioned,,3 Monk Bridge Road Meanwood Leeds,https://leedscc.maps.arcgis.com/apps/webappviewer/index.html?id=612532561dc547fa93e683a5fca73079&find=SHL00001,SHL00001
yes,,2016-11-07,-1.591337,53.833527,,1.22,2016-11-07,13,13,13,"Part demolition and conversion of Spenfield to create 6 apartments and studio flat together with construction of 7 terraced dwellings on car park to the rear with associated boundary treatments, landscaping and car parking.",Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,not owned by a public authority,2017-04-19,full planning permission,,permissioned,,Spenfield House Otley Road Headingley Leeds LS16 5,https://leedscc.maps.arcgis.com/apps/webappviewer/index.html?id=612532561dc547fa93e683a5fca73079&find=SHL00004,SHL00004
,,2017-12-19,-1.447005,53.864516,,5.79,2017-12-19,130,130,130,,Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,not owned by a public authority,,,,not permissioned,,Scarcroft Lodge Wetherby Road Scarcroft Leeds,https://leedscc.maps.arcgis.com/apps/webappviewer/index.html?id=612532561dc547fa93e683a5fca73079&find=SHL00006,SHL00006
yes,,2016-11-07,-1.636473,53.804596,,0.69,2016-11-07,25,25,25,Outline Application for residential development of 25No. units,Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,not owned by a public authority,2014-03-11,outline planning permission,,permissioned,,Land North Of Morrisons Swinnow Road Swinnow Leeds,https://leedscc.maps.arcgis.com/apps/webappviewer/index.html?id=612532561dc547fa93e683a5fca73079&find=SHL00009,SHL00009
yes,,2016-11-07,-1.667648,53.790863,,0.53,2016-11-07,18,18,18,Erection of 23 dwelling houses,Leeds City Council,http://opendatacommunities.org/id/metropolitan-district-council/leeds,not owned by a public authority,2012-01-06,full planning permission,,permissioned,,Daytona Works Carlisle Road Pudsey Leeds LS28 8PL,https://leedscc.maps.arcgis.com/apps/webappviewer/index.html?id=612532561dc547fa93e683a5fca73079&find=SHL00011,SHL00011
