Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-09-29,,,,0.5,2017-09-29,15,15,15,Suitable Brownfield Site taken from the SHLAA (SHLAA 26),East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,owned by a public authority,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,Not Permissioned,,Short Street Community Infants School,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ESBC-BR1
yes,,2017-09-29,,,,9.08,2017-09-29,272,272,272,Suitable Brownfield Site taken from the SHLAA (SHLAA 71) and also Allocated in the Adopted Local Plan 2012-2031,East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,Not Permissioned,,Coors Middle Yard,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ESBC-BR2
yes,,2017-09-29,,,,2.91,2017-09-29,212,212,212,Site Allocated in the Adopted Local Plan 2012-2031,East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,Not Permissioned,,Coors High Street,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ESBC-BR3
yes,,2017-09-29,,,,2.64,2017-09-29,138,138,138,Site Allocated in the Adopted Local Plan 2012-2031 - Application due to be submitted summer 2017,East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,owned by a public authority,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,Not Permissioned,,Bargates,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ESBC-BR4
,,2017-09-29,,,,19.27,2017-09-29,483,483,483,Site Allocated in the Adopted Local Plan 2012-2031 - Resolution to approve 27/08/2013 subject to S106 legal agreement. Outline planning application for up to 483 dwellings (excluding conversion),East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,outline planning permission,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,pending decision,,Branston Depot,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ESBC-BR5
yes,,2017-09-29,,,,8.09,2017-09-29,250,250,250,Site Allocated in the Adopted Local Plan 2012-2031,East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,Not Permissioned,,Derby Road Burton,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ESBC-BR6
yes,,2017-09-29,,,,6.75,2017-09-29,257,257,257,"Site Allocated in the Adopted Local Plan 2012-2031 - Residential Part of the Site Not Started, Retail Part complete (Outline Planning permission granted 09/08/2013). Application under Section 73 of the Town and Country Planning Act 1990 for an outline application for a mixed use development including the erection of a maximum of 257 dwellings",East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,2014-10-03,Other,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,permissioned,,JCB Pinfold Street,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ESBC-BR7
,,2017-09-29,,,,4.4,2017-09-29,90,90,90,Site Allocated in the Adopted Local Plan 2012-2031 - Resolution to Approve – 22/09/2015 subject to S106 legal agreement. Outline application for a mixed use development for up to 90 residential dwellings,East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,outline planning permission,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,pending decision,,Brookside Business Park,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ESBC-BR8
yes,,2017-09-29,,,,0.52,2017-09-29,90,90,90,Site Allocated in the Adopted Local Plan 2012-2031 (only part of the allocated site is Brownfield so the site area has been amended to reflect this) - Applications totalling 90 units submitted in May 2017 to the LPA.. Erection of 70 new dwellings and demolition of all existing buildings and erection of 20 dwellings,East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,Other,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,Not Permissioned,,Churnet Farm Rocester,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ESBC-BR9
yes,,2017-09-29,,,,4.25,2017-09-29,204,204,204,"Site historically a SHLAA site, removed as was being retained for employment use (i.e.: Tesco Store). Residential application with LPA awaiting determination (P/2016/01847). Erection of 204 dwellings, comprising 100 no. affordable dwellings",East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,full planning permission,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,pending decision,,Former Alumasc Grundy Ltd Hawkins Lane,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ESBC-BR10
yes,,2017-09-29,,,,0.37,2017-09-29,14,14,14,Site historically a SHLAA site - Resolution to Approve – 17/01/2017 subject to S106 legal agreement. Outline application for the erection of up to 14 dwellings,East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,outline planning permission,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,pending decision,,Land to the rear of 2 Harbury Street,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ESBC-BR11
yes,,2017-09-29,,,,2.21,2017-09-29,66,66,66,Site historically a SHLAA site - Site not fully occupied,East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,Not Permissioned,,Imex Business Park,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ESBC-BR12
yes,,2017-09-29,,,,0.26,2017-09-29,8,8,8,"Site historically a SHLAA site - Site vacant, Extention to time limit application for dwellings never implemented (Full Application approved 19/01/2010 - PA/00560/068/CLF). Erection of 12 dwellings",East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,Not Permissioned,,Mead Works 137-139 Horninglow Street,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ESBC-BR13
,,2017-09-29,,,,0.19,2017-09-29,60,60,60,"Site historically a SHLAA site - Site vacant (PA/07932/027 - 2006 Application for the conversion of the Goat Maltings to 60 apartments , never implemented). Conversion of the Goat Maltings building to form 60 apartments",East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,Not Permissioned,,Goat Maltings,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ESBC-BR14
,,2017-09-29,,,,0.28,2017-09-29,8,8,8,Site historically a SHLAA site - Site vacant,East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,Not Permissioned,,Burton Beer Mats,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ESBC-BR15
,,2017-09-29,,,,0.22,2017-09-29,6,6,6,"Site historically a SHLAA site - Site vacant (P/2011/00272/MB - 2011 Application for the erection of a 61 bedroomed residential nursing home (Class C2) , never implemented)",East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,Not Permissioned,,Derby Street Auction Rooms,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ESBC-BR16
