Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-09-29,,,,0.5,2017-09-29,15,15,15,,East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,owned by a public authority,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,Not Permissioned,Short Street Community Infants School,ESBC-BR1,http://www.eaststaffsbc.gov.uk/planning/planning-policy,,,
yes,,2017-09-29,,,,9.08,2017-09-29,272,272,272,,East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,Not Permissioned,Coors Middle Yard,ESBC-BR2,http://www.eaststaffsbc.gov.uk/planning/planning-policy,,,
yes,,2017-09-29,,,,2.91,2017-09-29,212,212,212,,East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,Not Permissioned,Coors High Street,ESBC-BR3,http://www.eaststaffsbc.gov.uk/planning/planning-policy,,,
yes,,2017-09-29,,,,2.64,2017-09-29,138,138,138,,East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,owned by a public authority,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,Not Permissioned,Bargates,ESBC-BR4,http://www.eaststaffsbc.gov.uk/planning/planning-policy,,,
,,2017-09-29,,,,19.27,2017-09-29,483,483,483,Outline planning application for up to 483 dwellings (excluding conversion),East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,outline planning permission,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,pending decision,Branston Depot,ESBC-BR5,http://www.eaststaffsbc.gov.uk/planning/planning-policy,,,
yes,,2017-09-29,,,,8.09,2017-09-29,250,250,250,,East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,Not Permissioned,Derby Road Burton,ESBC-BR6,http://www.eaststaffsbc.gov.uk/planning/planning-policy,,,
yes,,2017-09-29,,,,6.75,2017-09-29,257,257,257,Application under Section 73 of the Town and Country Planning Act 1990 for an outline application for a mixed use development including the erection of a maximum of 257 dwellings,East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,2014-10-03,Other,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,permissioned,JCB Pinfold Street,ESBC-BR7,http://www.eaststaffsbc.gov.uk/planning/planning-policy,,,
,,2017-09-29,,,,4.4,2017-09-29,90,90,90,Outline application for a mixed use development for up to 90 residential dwellings,East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,outline planning permission,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,pending decision,Brookside Business Park,ESBC-BR8,http://www.eaststaffsbc.gov.uk/planning/planning-policy,,,
yes,,2017-09-29,,,,0.52,2017-09-29,90,90,90,Erection of 70 new dwellings and demolition of all existing buildings and erection of 20 dwellings,East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,Other,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,Not Permissioned,Churnet Farm Rocester,ESBC-BR9,http://www.eaststaffsbc.gov.uk/planning/planning-policy,,,
yes,,2017-09-29,,,,4.25,2017-09-29,204,204,204,"Erection of 204 dwellings, comprising 100 no. affordable dwellings",East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,full planning permission,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,pending decision,Former Alumasc Grundy Ltd Hawkins Lane,ESBC-BR10,http://www.eaststaffsbc.gov.uk/planning/planning-policy,,,
yes,,2017-09-29,,,,0.37,2017-09-29,14,14,14,Outline application for the erection of up to 14 dwellings,East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,outline planning permission,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,pending decision,Land to the rear of 2 Harbury Street,ESBC-BR11,http://www.eaststaffsbc.gov.uk/planning/planning-policy,,,
yes,,2017-09-29,,,,2.21,2017-09-29,66,66,66,,East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,Not Permissioned,Imex Business Park,ESBC-BR12,http://www.eaststaffsbc.gov.uk/planning/planning-policy,,,
yes,,2017-09-29,,,,0.26,2017-09-29,8,8,8,Erection of 12 dwellings,East Staffordshire Borough Council,http://opendatacommunities.org/id/district-council/east-staffordshire,not owned by a public authority,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,Not Permissioned,Mead Works 137-139 Horninglow Street,ESBC-BR13,http://www.eaststaffsbc.gov.uk/planning/planning-policy,,,
