Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-12-21,-1.0834,53.9577,,0.02,2019-12-18,8,8,8,See planning application: 16/02710/ORC. Proposed change of use from offices to flats (use class C3) under Class J Part 3 Schedule 2 of Article 3 of The Town and Country Planning (General Permitted Development) Order 2015,City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2017-03-06,other,https://www.york.gov.uk/SearchPlanningApplications,permissioned,,Mack & Lawler Builders Ltd 2a Low Ousegate,https://www.york.gov.uk/downloads/download/4172/brownfield_register,BR-001
yes,,2017-12-21,-1.0948,53.954,,0.03,2019-12-18,6,6,6,See planning application: 15/02295/FUL (N.B. apllication 19/01183/FUL for same scheme pending consideration at 2019-11-08). Erection of 3 storey block of 6 no. Apartments,City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2016-03-01,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,,Car Parking Area Holgate Road,https://www.york.gov.uk/downloads/download/4172/brownfield_register,BR-003
yes,,2017-12-21,-1.0894,53.9569,,0.04,2019-12-18,11,11,11,"See planning application: 17/01468/FULM. External alterations to retained ground floor public house and renovation of upper floors to form two flats, with construction of two residential blocks to rear forming 9no flats",City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2017-11-13,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,,The Falcon Tap 94 Micklegate,https://www.york.gov.uk/downloads/download/4172/brownfield_register,BR-005
yes,,2017-12-21,-1.0812,53.9601,,0.06,2019-12-18,8,8,8,See planning application: 16/01532/FUL. Conversion of upper floors of 4-6 Church Street and 26-30 Swinegate (use Class B1a) to form 8no. Apartments,City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2016-10-07,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,,26-30 Swinegate,https://www.york.gov.uk/downloads/download/4172/brownfield_register,BR-009
yes,,2017-12-21,-1.0876,53.9639,,0.12,2019-12-18,14,14,14,"See planning application: 18/00550/FULM. This supersedes application: 17/01541/ORC. Conversion of office buildings to 13no. residential units including erection of two storey extension, demolition of rear extension and erection of dwelling in rear car park",City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2018-10-09,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,,Savilles (UK) Ltd 48 Bootham,https://www.york.gov.uk/downloads/download/4172/brownfield_register,BR-012
yes,,2017-12-21,-1.1181,53.9347,,0.12,2019-12-18,8,8,8,See planning application: 14/01191/FUL. Start to landscaping part of application now complete. Residential development to include 6no. apartments and 2no. houses with associated parking and landscaping,City of York Council,http://opendatacommunities.org/id/unitary-authority/york,owned by a public authority,2014-08-08,other,https://www.york.gov.uk/SearchPlanningApplications,permissioned,,Garage Court Site at Challoner Road,https://www.york.gov.uk/downloads/download/4172/brownfield_register,BR-013
yes,,2017-12-21,-1.073,53.9491,,0.15,2019-12-18,6,6,6,"See planning application: 18/00262/FUL. This application supersedes application: 14/01857/FUL. Additional floor to accommodate 6no. roof top apartments with three new staircase pods and associated cycle stores, bin stores and parking to 1-12 Kensal Rise",City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2018-04-24,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,,1-12 Kensal Rise,https://www.york.gov.uk/downloads/download/4172/brownfield_register,BR-014
yes,,2017-12-21,-1.0725,53.9534,,0.96,2019-12-18,187,187,187,"See planning application: 13/02135/FULM. Erection of 1 no. part 4/part 5 storey building comprising 175no. apartments and 1 no. 3 storey building comprising 12no. apartments with associated access, parking and landscaping",City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2017-08-24,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,,York Barbican Paragon Street,https://www.york.gov.uk/downloads/download/4172/brownfield_register,BR-022
yes,,2017-12-21,-1.079,53.9747,,2.35,2019-12-18,258,258,258,See planning application: 17/00284/FULM. (N.B. New application 19/01509/FULM for 279 homes pending consideration at November 2019). Conversion and extension of the former Confectionery blocks to 258no. apartments; demolition of buildings and extension to accommodate concierge and community room; erection of convenience store,City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2017-09-14,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,,The Cocoa Works Haxby Road (Phase I),https://www.york.gov.uk/downloads/download/4172/brownfield_register,BR-024a
yes,,,-1.0791,53.9748,,4.7,2019-12-18,600,600,600,"18/01011/OUTM Approved at November 15th 2018 Planning Committee - awaiting S106 agreement. This is a draft housing allocation site (Part of ST17) Outline planning application with all matters reserved except for means of access for a mix of uses including 425no. dwellings, offices, retail, a creche and community uses",City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,,other,https://www.york.gov.uk/SearchPlanningApplications,,,The Cocoa Works Haxby Road (Phase II),https://www.york.gov.uk/downloads/download/4172/brownfield_register,BR-024b
