Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
,,2017-12-19,-2.290472,53.616736,,0.33,2017-12-19,20,20,20,,Bury Council,http://opendatacommunities.org/id/metropolitan-district-council/bury,not owned by a public authority,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,not permissioned,"Works opposite 101 Mather Road, Bury",HL/1981/00,http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=380882&y=413392&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,,,
,,2017-12-19,-2.274336,53.559708,,0.1,2017-12-19,5,5,5,52413 for 5 townhouses lapsed 07/07/13,Bury Council,http://opendatacommunities.org/id/metropolitan-district-council/bury,not owned by a public authority,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,not permissioned,"Former Petrol Station, Parr Lane, Unsworth, Bury",HL/1958/00,http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=381925&y=407043&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,,,
,,2017-12-19,-2.320685,53.564014,,0.26,2017-12-19,10,10,10,42339 - outline planning permission lapsed 14/05/07,Bury Council,http://opendatacommunities.org/id/metropolitan-district-council/bury,not owned by a public authority,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,not permissioned,"Adj 13 Bury Road, Radcliffe",HL/2004/00,http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=378857&y=407535&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,,,
,,2017-12-19,-2.261833,53.600758,,0.1,2017-12-19,9,9,9,44080 (9 apartments) - lapsed 24/05/10,Bury Council,http://opendatacommunities.org/id/metropolitan-district-council/bury,not owned by a public authority,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,not permissioned,"Fairfield Service Station, Rochdale Old Road, Bury",HL/2057/00,http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=382770&y=411607&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,,,
yes,,2017-12-19,-2.316916,53.588985,,0.07,2017-12-19,5,5,5,59398 - Erection of 5 no. Dwellings approved on 27/07/2016. 5 no. Dwellings,Bury Council,http://opendatacommunities.org/id/metropolitan-district-council/bury,not owned by a public authority,2016-07-27,full planning permission,https://planning.bury.gov.uk/online-applications/search.do?action=simple,permissioned,"Wellington Garage, Dearden Street, Bury",HL/2127/00,http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=379119&y=410312&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,,,
yes,,2017-12-19,-2.277566,53.596588,,0.5,2017-12-19,39,39,39,"58985 - Demolition of existing buildings and residential development comprising 39 no. dwellings (15 no. houses and 24 no. apartments), new access from Deal Street, carparking and landscaping approved on 04/01/2016. Residential development of 39 no. Dwellings",Bury Council,http://opendatacommunities.org/id/metropolitan-district-council/bury,not owned by a public authority,2016-01-04,full planning permission,https://planning.bury.gov.uk/online-applications/search.do?action=simple,permissioned,"Site of Hartshead Works, Deal Street, Bury, BL9 7PU",HL/2206/00,http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=381727&y=411147&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,,,
yes,,2017-12-19,-2.333824,53.560796,,2.3,2017-12-19,90,90,90,52038 - expired outline permission for residential development,Bury Council,http://opendatacommunities.org/id/metropolitan-district-council/bury,owned by a public authority,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,not permissioned,"Radcliffe High School, Abden Street, Radcliffe",HL/2148/00,http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=377985&y=407181&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,,,
,,2017-12-19,-2.302422,53.592393,,0.7,2017-12-19,50,50,50,,Bury Council,http://opendatacommunities.org/id/metropolitan-district-council/bury,owned by a public authority,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,not permissioned,"Former Police Station, Irwell Street, Bury",HL/2241/00,http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=380080&y=410687&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,,,
,,2017-12-19,-2.29797,53.590939,,0.62,2017-12-19,30,30,30,,Bury Council,http://opendatacommunities.org/id/metropolitan-district-council/bury,not owned by a public authority,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,not permissioned,"Angouleme Way/Haymarket Street, Bury",HL/2236/00,http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=380374&y=410524&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,,,
,,2017-12-19,-2.319305,53.567191,,0.24,2017-12-19,10,10,10,59984 - Outline - Demolition of existing care home and erection of 13 no. Dwellings undetermined at 12/12/17,Bury Council,http://opendatacommunities.org/id/metropolitan-district-council/bury,not owned by a public authority,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,pending decision,"Orkney Close, Radcliffe",HL/2260/00,http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=378950&y=407888&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,,,
